edge,role,state,status,tar,job_id,job_name,comment,success,scf,stage,energy_Eh,job_name2,LTKBID,compound,primary_label,broad_class,mechanism,charge,multiplicity,geometry_source,heavy_atoms,smiles,input_file,input_sha256
R05E020,M,ANI,success,archive3595(1).tar,3738,R05E020_M_ANI,P05 StateFlux Round05 V4 | edge=R05E020 | LTKBID=LT02009 | compound=Vitamin C | class=phaseII_conjugation | role=M | state=ANI | source=existing_xTB | smiles=O=C1O[C@H]([C@@H](O)COC2OC(C(=O)O)C(O)C(O)C2O)C(O)=C1O,True,8,0,-1369.28138603,R05E020_M_ANI,LT02009,Vitamin C,0.0,phaseII_conjugation,Alkyl-OH-glucuronidation,-1,2,existing_xTB,24,O=C1O[C@H]([C@@H](O)COC2OC(C(=O)O)C(O)C(O)C2O)C(O)=C1O,output_round05_v4/qchem_inputs/wave_C_anion/R05E020_M_ANI.in,9f2947c4017e01a2483c62eec496617bd4837f670657de043d5a26d444c86726
R05E020,M,CAT,success,archive3595(1).tar,3690,R05E020_M_CAT,P05 StateFlux Round05 V4 | edge=R05E020 | LTKBID=LT02009 | compound=Vitamin C | class=phaseII_conjugation | role=M | state=CAT | source=existing_xTB | smiles=O=C1O[C@H]([C@@H](O)COC2OC(C(=O)O)C(O)C(O)C2O)C(O)=C1O,True,8,0,-1369.00492122,R05E020_M_CAT,LT02009,Vitamin C,0.0,phaseII_conjugation,Alkyl-OH-glucuronidation,1,2,existing_xTB,24,O=C1O[C@H]([C@@H](O)COC2OC(C(=O)O)C(O)C(O)C2O)C(O)=C1O,output_round05_v4/qchem_inputs/wave_B_cation/R05E020_M_CAT.in,e6cded98847e93251d411c9c753823ea0bdcc0b64441d9ed6c4ff40ae8243c4f
R05E020,M,N,success,archive3595(1).tar,3634,R05E020_M_N,P05 StateFlux Round05 V4 | edge=R05E020 | LTKBID=LT02009 | compound=Vitamin C | class=phaseII_conjugation | role=M | state=N | source=existing_xTB | smiles=O=C1O[C@H]([C@@H](O)COC2OC(C(=O)O)C(O)C(O)C2O)C(O)=C1O,True,8,0,-1369.23552826,R05E020_M_N,LT02009,Vitamin C,0.0,phaseII_conjugation,Alkyl-OH-glucuronidation,0,1,existing_xTB,24,O=C1O[C@H]([C@@H](O)COC2OC(C(=O)O)C(O)C(O)C2O)C(O)=C1O,output_round05_v4/qchem_inputs/wave_A_neutral/R05E020_M_N.in,33ee7edfd70d566ac31529bcbe90e163783950cca29eeb95191831ae7523e487
R05E020,P,ANI,success,archive3595(1).tar,3739,R05E020_P_ANI,P05 StateFlux Round05 V4 | edge=R05E020 | LTKBID=LT02009 | compound=Vitamin C | class=phaseII_conjugation | role=P | state=ANI | source=existing_xTB | smiles=O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,True,8,0,-684.65308319,R05E020_P_ANI,LT02009,Vitamin C,0.0,phaseII_conjugation,Alkyl-OH-glucuronidation,-1,2,existing_xTB,12,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,output_round05_v4/qchem_inputs/wave_C_anion/R05E020_P_ANI.in,fb6b4f1f6b246784b0e1e12fe60ce91c590e85ee803a8e4424e90a70c8b7b76a
R05E020,P,CAT,success,archive3595(1).tar,3691,R05E020_P_CAT,P05 StateFlux Round05 V4 | edge=R05E020 | LTKBID=LT02009 | compound=Vitamin C | class=phaseII_conjugation | role=P | state=CAT | source=existing_xTB | smiles=O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,True,8,0,-684.37167708,R05E020_P_CAT,LT02009,Vitamin C,0.0,phaseII_conjugation,Alkyl-OH-glucuronidation,1,2,existing_xTB,12,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,output_round05_v4/qchem_inputs/wave_B_cation/R05E020_P_CAT.in,5f5160be86f2ee046be6452b83312b42672490602ea4508f92b97a70569b9808
R05E020,P,N,success,archive3595(1).tar,3635,R05E020_P_N,P05 StateFlux Round05 V4 | edge=R05E020 | LTKBID=LT02009 | compound=Vitamin C | class=phaseII_conjugation | role=P | state=N | source=existing_xTB | smiles=O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,True,8,0,-684.60415815,R05E020_P_N,LT02009,Vitamin C,0.0,phaseII_conjugation,Alkyl-OH-glucuronidation,0,1,existing_xTB,12,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,output_round05_v4/qchem_inputs/wave_A_neutral/R05E020_P_N.in,3c3819cf5438ab4f9e2a249a4bb39cee8366ba8af924a8f7af00290ea72d87bf
R05E021,M,ANI,success,archive3595(1).tar,3740,R05E021_M_ANI,P05 StateFlux Round05 V4 | edge=R05E021 | LTKBID=LT00003 | compound=Mercaptopurine | class=phaseII_conjugation | role=M | state=ANI | source=existing_xTB | smiles=CSc1ncnc2nc[nH]c12,True,8,0,-849.36685733,R05E021_M_ANI,LT00003,Mercaptopurine,1.0,phaseII_conjugation,S-Methylation of thiopurine,-1,2,existing_xTB,11,CSc1ncnc2nc[nH]c12,output_round05_v4/qchem_inputs/wave_C_anion/R05E021_M_ANI.in,0fdbf8bad403e548863ed42fa7dbdd7d36bb3ff467ead644e38c56949d567aa9
R05E021,M,CAT,success,archive3595(1).tar,3692,R05E021_M_CAT,P05 StateFlux Round05 V4 | edge=R05E021 | LTKBID=LT00003 | compound=Mercaptopurine | class=phaseII_conjugation | role=M | state=CAT | source=existing_xTB | smiles=CSc1ncnc2nc[nH]c12,True,8,0,-849.06775183,R05E021_M_CAT,LT00003,Mercaptopurine,1.0,phaseII_conjugation,S-Methylation of thiopurine,1,2,existing_xTB,11,CSc1ncnc2nc[nH]c12,output_round05_v4/qchem_inputs/wave_B_cation/R05E021_M_CAT.in,15b0a39359832f31b36a8cb65d9212224133bfbab7824d458b717b99ab0b0462
R05E021,M,N,success,archive3595(1).tar,3643,R05E021_M_N,P05 StateFlux Round05 V4 | edge=R05E021 | LTKBID=LT00003 | compound=Mercaptopurine | class=phaseII_conjugation | role=M | state=N | source=existing_xTB | smiles=CSc1ncnc2nc[nH]c12,True,8,0,-849.30562907,R05E021_M_N,LT00003,Mercaptopurine,1.0,phaseII_conjugation,S-Methylation of thiopurine,0,1,existing_xTB,11,CSc1ncnc2nc[nH]c12,output_round05_v4/qchem_inputs/wave_A_neutral/R05E021_M_N.in,5b7094eaa7f3552c28476a7eba1c6699de990a2fea797e838617c06860c06815
R05E021,P,ANI,success,archive3595(1).tar,3741,R05E021_P_ANI,P05 StateFlux Round05 V4 | edge=R05E021 | LTKBID=LT00003 | compound=Mercaptopurine | class=phaseII_conjugation | role=P | state=ANI | source=existing_xTB | smiles=Sc1ncnc2nc[nH]c12,True,8,0,-810.06741997,R05E021_P_ANI,LT00003,Mercaptopurine,1.0,phaseII_conjugation,S-Methylation of thiopurine,-1,2,existing_xTB,10,Sc1ncnc2nc[nH]c12,output_round05_v4/qchem_inputs/wave_C_anion/R05E021_P_ANI.in,a032a6417ddbedaa737fdd9491e9a08393749d7bbfdfcd2c9a111c13448fa955
R05E021,P,CAT,success,archive3595(1).tar,3693,R05E021_P_CAT,P05 StateFlux Round05 V4 | edge=R05E021 | LTKBID=LT00003 | compound=Mercaptopurine | class=phaseII_conjugation | role=P | state=CAT | source=existing_xTB | smiles=Sc1ncnc2nc[nH]c12,True,8,0,-809.75155759,R05E021_P_CAT,LT00003,Mercaptopurine,1.0,phaseII_conjugation,S-Methylation of thiopurine,1,2,existing_xTB,10,Sc1ncnc2nc[nH]c12,output_round05_v4/qchem_inputs/wave_B_cation/R05E021_P_CAT.in,5f1c22d57f09a46ee07d90fa524837fcc02692c6bb48a91e05ff4937684ba9fe
R05E021,P,N,success,archive3595(1).tar,3644,R05E021_P_N,P05 StateFlux Round05 V4 | edge=R05E021 | LTKBID=LT00003 | compound=Mercaptopurine | class=phaseII_conjugation | role=P | state=N | source=existing_xTB | smiles=Sc1ncnc2nc[nH]c12,True,8,0,-810.00186192,R05E021_P_N,LT00003,Mercaptopurine,1.0,phaseII_conjugation,S-Methylation of thiopurine,0,1,existing_xTB,10,Sc1ncnc2nc[nH]c12,output_round05_v4/qchem_inputs/wave_A_neutral/R05E021_P_N.in,cbfe9f88182cb19513f21bc37e13da637632d30f595918622c6b9edda8d964cc
R05E022,M,ANI,success,archive3783(1).tar,3785,R05E022_M_ANI_RESCUE3,P05 StateFlux Round05 V4 RESCUE3 | edge=R05E022 | LTKBID=LT00845 | compound=Oxandrolone | class=phaseII_conjugation | role=M | state=ANI | source=existing_xTB | smiles=C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)OC1OC(C(=O)O)C(O)C(O)C1O,True,5,3,-1652.21352352,R05E022_M_ANI,LT00845,Oxandrolone,1.0,phaseII_conjugation,17-OH-Glucuronidation of sterol,-1,2,existing_xTB,34,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)OC1OC(C(=O)O)C(O)C(O)C1O,output_round05_v4/qchem_inputs/wave_C_anion/R05E022_M_ANI.in,2171ea38cfc96a0058d6d6358b8462d2dbf2e8c8706615dd7d6dc0365241dce4
R05E022,M,CAT,success,archive3757 (1).tar,3774,R05E022_M_CAT_RESCUE2,P05 StateFlux Round05 V4 RESCUE2 | edge=R05E022 | LTKBID=LT00845 | compound=Oxandrolone | class=phaseII_conjugation | role=M | state=CAT | source=existing_xTB | smiles=C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)OC1OC(C(=O)O)C(O)C(O)C1O,True,7,2,-1651.91496028,R05E022_M_CAT,LT00845,Oxandrolone,1.0,phaseII_conjugation,17-OH-Glucuronidation of sterol,1,2,existing_xTB,34,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)OC1OC(C(=O)O)C(O)C(O)C1O,output_round05_v4/qchem_inputs/wave_B_cation/R05E022_M_CAT.in,5344c390afdcde59a5ecd03f162de499e574ccd2083541917343f78d1691324f
R05E022,M,N,success,archive3595(1).tar,3645,R05E022_M_N,P05 StateFlux Round05 V4 | edge=R05E022 | LTKBID=LT00845 | compound=Oxandrolone | class=phaseII_conjugation | role=M | state=N | source=existing_xTB | smiles=C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)OC1OC(C(=O)O)C(O)C(O)C1O,True,8,0,-1652.18938869,R05E022_M_N,LT00845,Oxandrolone,1.0,phaseII_conjugation,17-OH-Glucuronidation of sterol,0,1,existing_xTB,34,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)OC1OC(C(=O)O)C(O)C(O)C1O,output_round05_v4/qchem_inputs/wave_A_neutral/R05E022_M_N.in,a4b01086500a4d02f30e08e6e305e8a192a006f05de7b86fb6d15ff9a903575e
R05E022,P,ANI,success,archive3595(1).tar,3743,R05E022_P_ANI,P05 StateFlux Round05 V4 | edge=R05E022 | LTKBID=LT00845 | compound=Oxandrolone | class=phaseII_conjugation | role=P | state=ANI | source=existing_xTB | smiles=C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,True,8,0,-967.58252647,R05E022_P_ANI,LT00845,Oxandrolone,1.0,phaseII_conjugation,17-OH-Glucuronidation of sterol,-1,2,existing_xTB,22,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,output_round05_v4/qchem_inputs/wave_C_anion/R05E022_P_ANI.in,0de1bc6304e0e6be9726df0c743b9f616a1cd61b9597804179ff94dd708756ae
R05E022,P,CAT,success,archive3595(1).tar,3695,R05E022_P_CAT,P05 StateFlux Round05 V4 | edge=R05E022 | LTKBID=LT00845 | compound=Oxandrolone | class=phaseII_conjugation | role=P | state=CAT | source=existing_xTB | smiles=C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,True,8,0,-967.29877295,R05E022_P_CAT,LT00845,Oxandrolone,1.0,phaseII_conjugation,17-OH-Glucuronidation of sterol,1,2,existing_xTB,22,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,output_round05_v4/qchem_inputs/wave_B_cation/R05E022_P_CAT.in,c990ba9ea8828883b289fdd872302d309747973e0b6dc9fc4fe7305bc66f9430
R05E022,P,N,success,archive3595(1).tar,3646,R05E022_P_N,P05 StateFlux Round05 V4 | edge=R05E022 | LTKBID=LT00845 | compound=Oxandrolone | class=phaseII_conjugation | role=P | state=N | source=existing_xTB | smiles=C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,True,8,0,-967.56708801,R05E022_P_N,LT00845,Oxandrolone,1.0,phaseII_conjugation,17-OH-Glucuronidation of sterol,0,1,existing_xTB,22,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,output_round05_v4/qchem_inputs/wave_A_neutral/R05E022_P_N.in,70e4fb91d742ebdbe30f7ee47ff006065b018e0a1a068fc1f34fe21a97a34ccd
R05E023,M,ANI,success,archive3595(1).tar,3744,R05E023_M_ANI,P05 StateFlux Round05 V4 | edge=R05E023 | LTKBID=LT01345 | compound=Ethambutol hydrochloride | class=phaseII_conjugation | role=M | state=ANI | source=existing_xTB | smiles=CC[C@@H](CO)NCCN[C@@H](CC)COS(=O)(=O)O,True,8,0,-1279.0539345,R05E023_M_ANI,LT01345,Ethambutol hydrochloride,1.0,phaseII_conjugation,Sulfation of primary alcohol,-1,2,existing_xTB,18,CC[C@@H](CO)NCCN[C@@H](CC)COS(=O)(=O)O,output_round05_v4/qchem_inputs/wave_C_anion/R05E023_M_ANI.in,b940df1f0c348a69c6a3c72da1d16e7da04161a11c07cc82ea8d6e0bbb67f752
R05E023,M,CAT,success,archive3595(1).tar,3696,R05E023_M_CAT,P05 StateFlux Round05 V4 | edge=R05E023 | LTKBID=LT01345 | compound=Ethambutol hydrochloride | class=phaseII_conjugation | role=M | state=CAT | source=existing_xTB | smiles=CC[C@@H](CO)NCCN[C@@H](CC)COS(=O)(=O)O,True,8,0,-1278.81857126,R05E023_M_CAT,LT01345,Ethambutol hydrochloride,1.0,phaseII_conjugation,Sulfation of primary alcohol,1,2,existing_xTB,18,CC[C@@H](CO)NCCN[C@@H](CC)COS(=O)(=O)O,output_round05_v4/qchem_inputs/wave_B_cation/R05E023_M_CAT.in,da2294718d1f055f4fa25ba5cfffc09e8dfa01f2cb4c5ecbfcf6b63c49aadf1a
R05E023,M,N,success,archive3595(1).tar,3647,R05E023_M_N,P05 StateFlux Round05 V4 | edge=R05E023 | LTKBID=LT01345 | compound=Ethambutol hydrochloride | class=phaseII_conjugation | role=M | state=N | source=existing_xTB | smiles=CC[C@@H](CO)NCCN[C@@H](CC)COS(=O)(=O)O,True,8,0,-1279.05024658,R05E023_M_N,LT01345,Ethambutol hydrochloride,1.0,phaseII_conjugation,Sulfation of primary alcohol,0,1,existing_xTB,18,CC[C@@H](CO)NCCN[C@@H](CC)COS(=O)(=O)O,output_round05_v4/qchem_inputs/wave_A_neutral/R05E023_M_N.in,cfe67a72712d161afcfebb486dc2d4df1cb780d4bb0a20e97a8b488f18e7916a
R05E023,P,ANI,success,archive3595(1).tar,3745,R05E023_P_ANI,P05 StateFlux Round05 V4 | edge=R05E023 | LTKBID=LT01345 | compound=Ethambutol hydrochloride | class=phaseII_conjugation | role=P | state=ANI | source=existing_xTB | smiles=CC[C@@H](CO)NCCN[C@@H](CC)CO,True,8,0,-655.28989435,R05E023_P_ANI,LT01345,Ethambutol hydrochloride,1.0,phaseII_conjugation,Sulfation of primary alcohol,-1,2,existing_xTB,14,CC[C@@H](CO)NCCN[C@@H](CC)CO,output_round05_v4/qchem_inputs/wave_C_anion/R05E023_P_ANI.in,89abf63e6bf3bf81ddafba4b4bc11e4721b45fe79a5697436501b8b7f31eefb7
R05E023,P,CAT,success,archive3595(1).tar,3697,R05E023_P_CAT,P05 StateFlux Round05 V4 | edge=R05E023 | LTKBID=LT01345 | compound=Ethambutol hydrochloride | class=phaseII_conjugation | role=P | state=CAT | source=existing_xTB | smiles=CC[C@@H](CO)NCCN[C@@H](CC)CO,True,8,0,-655.06815899,R05E023_P_CAT,LT01345,Ethambutol hydrochloride,1.0,phaseII_conjugation,Sulfation of primary alcohol,1,2,existing_xTB,14,CC[C@@H](CO)NCCN[C@@H](CC)CO,output_round05_v4/qchem_inputs/wave_B_cation/R05E023_P_CAT.in,5dea44c361b8952436451b6ef64a71fa8a749cb9a1f0323423795a7c71df3b60
R05E023,P,N,success,archive3595(1).tar,3648,R05E023_P_N,P05 StateFlux Round05 V4 | edge=R05E023 | LTKBID=LT01345 | compound=Ethambutol hydrochloride | class=phaseII_conjugation | role=P | state=N | source=existing_xTB | smiles=CC[C@@H](CO)NCCN[C@@H](CC)CO,True,8,0,-655.2868573,R05E023_P_N,LT01345,Ethambutol hydrochloride,1.0,phaseII_conjugation,Sulfation of primary alcohol,0,1,existing_xTB,14,CC[C@@H](CO)NCCN[C@@H](CC)CO,output_round05_v4/qchem_inputs/wave_A_neutral/R05E023_P_N.in,06ec4bbe9dd8c9fb76098c0aa42bcf636090589d9decbcb9b23cbb3bd4d35503
R05E024,M,ANI,success,archive3595(1).tar,3746,R05E024_M_ANI,P05 StateFlux Round05 V4 | edge=R05E024 | LTKBID=LT01651 | compound=Pentostatin | class=phaseII_conjugation | role=M | state=ANI | source=existing_xTB | smiles=O=C(O)C1OC(OC[C@H]2O[C@@H](n3cnc4c3N=CNC[C@H]4O)C[C@@H]2O)C(O)C(O)C1O,True,8,0,-1633.08641036,R05E024_M_ANI,LT01651,Pentostatin,1.0,phaseII_conjugation,Alkyl-OH-glucuronidation,-1,2,existing_xTB,31,O=C(O)C1OC(OC[C@H]2O[C@@H](n3cnc4c3N=CNC[C@H]4O)C[C@@H]2O)C(O)C(O)C1O,output_round05_v4/qchem_inputs/wave_C_anion/R05E024_M_ANI.in,051438f18a06ef491909b501062c5df6ce7fc55dc4fb857679d3b38963442f9c
R05E024,M,CAT,success,archive3757 (1).tar,3775,R05E024_M_CAT_RESCUE2,P05 StateFlux Round05 V4 RESCUE2 | edge=R05E024 | LTKBID=LT01651 | compound=Pentostatin | class=phaseII_conjugation | role=M | state=CAT | source=existing_xTB | smiles=O=C(O)C1OC(OC[C@H]2O[C@@H](n3cnc4c3N=CNC[C@H]4O)C[C@@H]2O)C(O)C(O)C1O,True,7,2,-1632.87151143,R05E024_M_CAT,LT01651,Pentostatin,1.0,phaseII_conjugation,Alkyl-OH-glucuronidation,1,2,existing_xTB,31,O=C(O)C1OC(OC[C@H]2O[C@@H](n3cnc4c3N=CNC[C@H]4O)C[C@@H]2O)C(O)C(O)C1O,output_round05_v4/qchem_inputs/wave_B_cation/R05E024_M_CAT.in,667c3b652c172ba9740165b09989af5ac32f8f61872a9f48729da72322dac03d
R05E024,M,N,success,archive3595(1).tar,3650,R05E024_M_N,P05 StateFlux Round05 V4 | edge=R05E024 | LTKBID=LT01651 | compound=Pentostatin | class=phaseII_conjugation | role=M | state=N | source=existing_xTB | smiles=O=C(O)C1OC(OC[C@H]2O[C@@H](n3cnc4c3N=CNC[C@H]4O)C[C@@H]2O)C(O)C(O)C1O,True,8,0,-1633.06642398,R05E024_M_N,LT01651,Pentostatin,1.0,phaseII_conjugation,Alkyl-OH-glucuronidation,0,1,existing_xTB,31,O=C(O)C1OC(OC[C@H]2O[C@@H](n3cnc4c3N=CNC[C@H]4O)C[C@@H]2O)C(O)C(O)C1O,output_round05_v4/qchem_inputs/wave_A_neutral/R05E024_M_N.in,4a0d8958ac64a6feb5c0117514073a326aa927f65f4446151d575a9e6e275ff1
R05E024,P,ANI,success,archive3595(1).tar,3747,R05E024_P_ANI,P05 StateFlux Round05 V4 | edge=R05E024 | LTKBID=LT01651 | compound=Pentostatin | class=phaseII_conjugation | role=P | state=ANI | source=existing_xTB | smiles=OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,True,8,0,-948.46627182,R05E024_P_ANI,LT01651,Pentostatin,1.0,phaseII_conjugation,Alkyl-OH-glucuronidation,-1,2,existing_xTB,19,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,output_round05_v4/qchem_inputs/wave_C_anion/R05E024_P_ANI.in,7cbbd10d1210e648dbba9f723ec972270ca8a95b0f41c1ab4f035f61dc74fde0
R05E024,P,CAT,success,archive3595(1).tar,3699,R05E024_P_CAT,P05 StateFlux Round05 V4 | edge=R05E024 | LTKBID=LT01651 | compound=Pentostatin | class=phaseII_conjugation | role=P | state=CAT | source=existing_xTB | smiles=OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,True,8,0,-948.2505333,R05E024_P_CAT,LT01651,Pentostatin,1.0,phaseII_conjugation,Alkyl-OH-glucuronidation,1,2,existing_xTB,19,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,output_round05_v4/qchem_inputs/wave_B_cation/R05E024_P_CAT.in,edce1a58d0e1fb17ef029f1e77afe89549e32976334eaf152d9e038efcff28f6
R05E024,P,N,success,archive3595(1).tar,3651,R05E024_P_N,P05 StateFlux Round05 V4 | edge=R05E024 | LTKBID=LT01651 | compound=Pentostatin | class=phaseII_conjugation | role=P | state=N | source=existing_xTB | smiles=OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,True,8,0,-948.44576306,R05E024_P_N,LT01651,Pentostatin,1.0,phaseII_conjugation,Alkyl-OH-glucuronidation,0,1,existing_xTB,19,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,output_round05_v4/qchem_inputs/wave_A_neutral/R05E024_P_N.in,040bf13932aba86e51e16734540e7db5aa3db062ea9f24b46bfd56519697ae44
