row_id,compound,query_type,ok,query,status,error,source,CID,MolecularFormula,MolecularWeight,SMILES,ConnectivitySMILES,InChIKey,Title
LT01402,Abatacept,chembl_id,False,CHEMBL1201823,200.0,,,,,,,,,
LT01402,Abatacept,name,False,Abatacept,,,,,,,,,,
LT01402,Abatacept,ChEMBL_synonym,False,CHEMBL1201823,,,,,,,,,,
LT01330,Abciximab,chembl_id,False,CHEMBL1201584,200.0,,,,,,,,,
LT01330,Abciximab,name,False,Abciximab,,,,,,,,,,
LT01330,Abciximab,ChEMBL_synonym,False,CHEMBL1201584,,,,,,,,,,
LT03619,Abemaciclib,name,True,Abemaciclib,,,PubChem_name_property,46220502.0,C27H32F2N8,506.6,CCN1CCN(CC1)CC2=CN=C(C=C2)NC3=NC=C(C(=N3)C4=CC5=C(C(=C4)F)N=C(N5C(C)C)C)F,CCN1CCN(CC1)CC2=CN=C(C=C2)NC3=NC=C(C(=N3)C4=CC5=C(C(=C4)F)N=C(N5C(C)C)C)F,UZWDCWONPYILKI-UHFFFAOYSA-N,Abemaciclib
LT03614,Acalabrutinib,name,True,Acalabrutinib,,,PubChem_name_property,71226662.0,C26H23N7O2,465.5,CC#CC(=O)N1CCC[C@H]1C2=NC(=C3N2C=CN=C3N)C4=CC=C(C=C4)C(=O)NC5=CC=CC=N5,CC#CC(=O)N1CCCC1C2=NC(=C3N2C=CN=C3N)C4=CC=C(C=C4)C(=O)NC5=CC=CC=N5,WDENQIQQYWYTPO-IBGZPJMESA-N,Acalabrutinib
LT02096,Acetylcholine chloride,CAS,True,60-31-1,,,PubChem_name_property,6060.0,C7H16ClNO2,181.66,CC(=O)OCC[N+](C)(C)C.[Cl-],CC(=O)OCC[N+](C)(C)C.[Cl-],JUGOREOARAHOCO-UHFFFAOYSA-M,Acetylcholine Chloride
LT01387,Adalimumab,chembl_id,False,CHEMBL1201580,200.0,,,,,,,,,
LT01387,Adalimumab,name,False,Adalimumab,,,,,,,,,,
LT01387,Adalimumab,ChEMBL_synonym,False,CHEMBL1201580,,,,,,,,,,
LT02889,Afatinib dimaleate,name,True,Afatinib dimaleate,,,PubChem_name_property,15606394.0,C32H33ClFN5O11,718.1,CN(C/C=C/C(=O)NC1=C(C=C2N=CN=C(C2=C1)NC3=CC(=C(C=C3)F)Cl)O[C@@H]4COCC4)C.C(=C\C(=O)O)\C(=O)O.C(=C\C(=O)O)\C(=O)O,CN(C)CC=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCOC4.C(=CC(=O)O)C(=O)O.C(=CC(=O)O)C(=O)O,USNRYVNRPYXCSP-JUGPPOIOSA-N,Afatinib Dimaleate
LT02385,Agalsidase beta,chembl_id,False,CHEMBL2108888,200.0,,,,,,,,,
LT02385,Agalsidase beta,name,False,Agalsidase beta,,,,,,,,,,
LT02385,Agalsidase beta,ChEMBL_synonym,False,CHEMBL2108888,,,,,,,,,,
LT01319,Aldesleukin,chembl_id,False,CHEMBL1201438,200.0,,,,,,,,,
LT01319,Aldesleukin,name,False,Aldesleukin,,,,,,,,,,
LT01319,Aldesleukin,ChEMBL_synonym,False,CHEMBL1201438,,,,,,,,,,
LT03620,Alectinib hydrochloride,name,True,Alectinib hydrochloride,,,PubChem_name_property,53239799.0,C30H35ClN4O2,519.1,CCC1=CC2=C(C=C1N3CCC(CC3)N4CCOCC4)C(C5=C(C2=O)C6=C(N5)C=C(C=C6)C#N)(C)C.Cl,CCC1=CC2=C(C=C1N3CCC(CC3)N4CCOCC4)C(C5=C(C2=O)C6=C(N5)C=C(C=C6)C#N)(C)C.Cl,GYABBVHSRIHYJR-UHFFFAOYSA-N,Alectinib Hydrochloride
LT01364,Alemtuzumab,chembl_id,False,CHEMBL1201587,200.0,,,,,,,,,
LT01364,Alemtuzumab,name,False,Alemtuzumab,,,,,,,,,,
LT01364,Alemtuzumab,ChEMBL_synonym,False,CHEMBL1201587,,,,,,,,,,
LT01404,Alglucosidase alfa,chembl_id,False,CHEMBL1201824,200.0,,,,,,,,,
LT01404,Alglucosidase alfa,name,False,Alglucosidase alfa,,,,,,,,,,
LT01404,Alglucosidase alfa,ChEMBL_synonym,False,CHEMBL1201824,,,,,,,,,,
LT02888,Alogliptin benzoate,name,True,Alogliptin benzoate,,,PubChem_name_property,16088021.0,C25H27N5O4,461.5,CN1C(=O)C=C(N(C1=O)CC2=CC=CC=C2C#N)N3CCC[C@H](C3)N.C1=CC=C(C=C1)C(=O)O,CN1C(=O)C=C(N(C1=O)CC2=CC=CC=C2C#N)N3CCCC(C3)N.C1=CC=C(C=C1)C(=O)O,KEJICOXJTRHYAK-XFULWGLBSA-N,Alogliptin Benzoate
LT03621,Alpelisib,name,True,Alpelisib,,,PubChem_name_property,56649450.0,C19H22F3N5O2S,441.5,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CC(=NC=C3)C(C)(C)C(F)(F)F,CC1=C(SC(=N1)NC(=O)N2CCCC2C(=O)N)C3=CC(=NC=C3)C(C)(C)C(F)(F)F,STUWGJZDJHPWGZ-LBPRGKRZSA-N,Alpelisib
LT01315,Alteplase,chembl_id,False,CHEMBL1201593,200.0,,,,,,,,,
LT01315,Alteplase,name,False,Alteplase,,,,,,,,,,
LT01315,Alteplase,ChEMBL_synonym,False,CHEMBL1201593,,,,,,,,,,
LT03376,Amifampridine,name,True,Amifampridine,,,PubChem_name_property,5918.0,C5H7N3,109.13,C1=CN=CC(=C1N)N,C1=CN=CC(=C1N)N,OYTKINVCDFNREN-UHFFFAOYSA-N,"3,4-Diaminopyridine"
LT03895,Amifampridine phosphate,name,True,Amifampridine phosphate,,,PubChem_name_property,9920716.0,C5H10N3O4P,207.12,C1=CN=CC(=C1N)N.OP(=O)(O)O,C1=CN=CC(=C1N)N.OP(=O)(O)O,KAICRBBQCRKMPO-UHFFFAOYSA-N,Amifampridine Phosphate
LT00054,Aminohippurate sodium,CAS,True,94-16-6,,,PubChem_name_property,443971.0,C9H9N2NaO3,216.17,C1=CC(=CC=C1C(=O)NCC(=O)[O-])N.[Na+],C1=CC(=CC=C1C(=O)NCC(=O)[O-])N.[Na+],UNZMYCAEMNVPHX-UHFFFAOYSA-M,Sodium p-aminohippurate
LT00711,Aminophylline,CAS,True,317-34-0,,,PubChem_name_property,9433.0,C16H24N10O4,420.43,CN1C2=C(C(=O)N(C1=O)C)NC=N2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N,CN1C2=C(C(=O)N(C1=O)C)NC=N2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N,FQPFAHBPWDRTLU-UHFFFAOYSA-N,Aminophylline
LT01373,Anakinra,chembl_id,False,CHEMBL1201570,200.0,,,,,,,,,
LT01373,Anakinra,name,False,Anakinra,,,,,,,,,,
LT01373,Anakinra,ChEMBL_synonym,False,CHEMBL1201570,,,,,,,,,,
LT02229,Angiotensin ii acetate,name,True,Angiotensin ii acetate,,,PubChem_name_property,172197.0,C52H75N13O14,1106.2,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)N.CC(=O)O,CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)N2CCCC2C(=O)NC(CC3=CC=CC=C3)C(=O)O)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(C(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)N.CC(=O)O,VBTZKFAHKJXHBA-PIONDTTLSA-N,Angiotensin II acetate
LT01442,Antithymocyte globulin,name,False,Antithymocyte globulin,,,,,,,,,,
LT03622,Apalutamide,name,True,Apalutamide,,,PubChem_name_property,24872560.0,C21H15F4N5O2S,477.4,CNC(=O)C1=C(C=C(C=C1)N2C(=S)N(C(=O)C23CCC3)C4=CC(=C(N=C4)C#N)C(F)(F)F)F,CNC(=O)C1=C(C=C(C=C1)N2C(=S)N(C(=O)C23CCC3)C4=CC(=C(N=C4)C#N)C(F)(F)F)F,HJBWBFZLDZWPHF-UHFFFAOYSA-N,Apalutamide
LT02418,Apixaban,name,True,Apixaban,,,PubChem_name_property,10182969.0,C25H25N5O4,459.5,COC1=CC=C(C=C1)N2C3=C(CCN(C3=O)C4=CC=C(C=C4)N5CCCCC5=O)C(=N2)C(=O)N,COC1=CC=C(C=C1)N2C3=C(CCN(C3=O)C4=CC=C(C=C4)N5CCCCC5=O)C(=N2)C(=O)N,QNZCBYKSOIHPEH-UHFFFAOYSA-N,Apixaban
LT03623,Apremilast,name,True,Apremilast,,,PubChem_name_property,11561674.0,C22H24N2O7S,460.5,CCOC1=C(C=CC(=C1)[C@@H](CS(=O)(=O)C)N2C(=O)C3=C(C2=O)C(=CC=C3)NC(=O)C)OC,CCOC1=C(C=CC(=C1)C(CS(=O)(=O)C)N2C(=O)C3=C(C2=O)C(=CC=C3)NC(=O)C)OC,IMOZEMNVLZVGJZ-QGZVFWFLSA-N,Apremilast
LT00962,Aprotinin,chembl_id,False,CHEMBL1201619,200.0,,,,,,,,,
LT00962,Aprotinin,CAS,True,9087-70-1,,,PubChem_name_property,16130295.0,C284H432N84O79S7,6511.0,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H]2CSSC[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N6CCC[C@H]6C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N3)CC(=O)O)CCC(=O)O)C)CO)CCCCN)CC7=CC=CC=C7)CC(=O)N)CC(=O)N)CCCNC(=N)N)CCCCN)C)CCCNC(=N)N)NC(=O)CNC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)CCC(=O)N)[C@@H](C)O)CC8=CC=CC=C8)C(C)C)CC9=CC=C(C=C9)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCNC(=N)N)C)CCCCN)[C@@H](C)O)CC1=CC=C(C=C1)O)CCC(=O)O)CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)N)C(=O)NCC(=O)NCC(=O)N[C@@H](C)C(=O)O)[C@@H](C)O)CCCNC(=N)N)CCSC)CC(C)C)C)CCCCN)C)CC(=O)N)CC1=CC=C(C=C1)O)CC1=CC=CC=C1)CC1=CC=C(C=C1)O)CCCNC(=N)N)[C@@H](C)CC,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC2CSSCC3C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)N4CCCC4C(=O)N5CCCC5C(=O)NC(C(=O)NC(C(=O)NCC(=O)N6CCCC6C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N3)CC(=O)O)CCC(=O)O)C)CO)CCCCN)CC7=CC=CC=C7)CC(=O)N)CC(=O)N)CCCNC(=N)N)CCCCN)C)CCCNC(=N)N)NC(=O)CNC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CCC(=O)N)C(C)O)CC8=CC=CC=C8)C(C)C)CC9=CC=C(C=C9)O)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCNC(=N)N)C)CCCCN)C(C)O)CC1=CC=C(C=C1)O)CCC(=O)O)CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)NC(=O)C1CCCN1C(=O)C(CCCNC(=N)N)N)C(=O)NCC(=O)NCC(=O)NC(C)C(=O)O)C(C)O)CCCNC(=N)N)CCSC)CC(C)C)C)CCCCN)C)CC(=O)N)CC1=CC=C(C=C1)O)CC1=CC=CC=C1)CC1=CC=C(C=C1)O)CCCNC(=N)N)C(C)CC,ZPNFWUPYTFPOJU-LPYSRVMUSA-N,Pancreatic trypsin inhibitor
LT02331,Argipressin,chembl_id,False,CHEMBL2108986,200.0,,,,,,,,,
LT02331,Argipressin,CAS,True,113-79-1,,,PubChem_name_property,644077.0,C46H65N15O12S2,1084.2,C1C[C@H](N(C1)C(=O)[C@@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N,C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)N)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,KBZOIRJILGZLEJ-LGYYRGKSSA-N,Argipressin
LT03624,Aripiprazole lauroxil,name,True,Aripiprazole lauroxil,,,PubChem_name_property,49831411.0,C36H51Cl2N3O4,660.7,CCCCCCCCCCCC(=O)OCN1C(=O)CCC2=C1C=C(C=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,CCCCCCCCCCCC(=O)OCN1C(=O)CCC2=C1C=C(C=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,DDINXHAORAAYAD-UHFFFAOYSA-N,Aripiprazole Lauroxil
LT03625,Asciminib hydrochloride,name,True,Asciminib hydrochloride,,,PubChem_name_property,133082086.0,C20H19Cl2F2N5O3,486.3,C1CN(C[C@@H]1O)C2=C(C=C(C=N2)C(=O)NC3=CC=C(C=C3)OC(F)(F)Cl)C4=CC=NN4.Cl,C1CN(CC1O)C2=C(C=C(C=N2)C(=O)NC3=CC=C(C=C3)OC(F)(F)Cl)C4=CC=NN4.Cl,HGCOOPLEWPBLOY-PFEQFJNWSA-N,Asciminib Hydrochloride
LT01303,Asparaginase,chembl_id,False,CHEMBL2108989,200.0,,,,,,,,,
LT01303,Asparaginase,name,False,Asparaginase,,,,,,,,,,
LT01303,Asparaginase,ChEMBL_synonym,False,CHEMBL2108989,,,,,,,,,,
LT03626,Atogepant,name,True,Atogepant,,,PubChem_name_property,72163100.0,C29H23F6N5O3,603.5,C[C@@H]1[C@@H](C[C@@H](C(=O)N1CC(F)(F)F)NC(=O)C2=CC3=C(C[C@@]4(C3)C5=C(NC4=O)N=CC=C5)N=C2)C6=C(C=CC(=C6F)F)F,CC1C(CC(C(=O)N1CC(F)(F)F)NC(=O)C2=CC3=C(CC4(C3)C5=C(NC4=O)N=CC=C5)N=C2)C6=C(C=CC(=C6F)F)F,QIVUCLWGARAQIO-OLIXTKCUSA-N,Atogepant
LT02166,Auranofin,chembl_id,False,CHEMBL1366,200.0,,,,,,,,,
LT02166,Auranofin,CAS,True,34031-32-8,,,PubChem_name_property,16667669.0,C20H34AuO9PS,678.5,CCP(CC)CC.CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)[S-])OC(=O)C)OC(=O)C)OC(=O)C.[Au+],CCP(CC)CC.CC(=O)OCC1C(C(C(C(O1)[S-])OC(=O)C)OC(=O)C)OC(=O)C.[Au+],AUJRCFUBUPVWSZ-XTZHGVARSA-M,Auranofin
LT03627,Avacopan,name,True,Avacopan,,,PubChem_name_property,49841217.0,C33H35F4N3O2,581.6,CC1=C(C(=CC=C1)F)C(=O)N2CCC[C@@H]([C@@H]2C3=CC=C(C=C3)NC4CCCC4)C(=O)NC5=CC(=C(C=C5)C)C(F)(F)F,CC1=C(C(=CC=C1)F)C(=O)N2CCCC(C2C3=CC=C(C=C3)NC4CCCC4)C(=O)NC5=CC(=C(C=C5)C)C(F)(F)F,PUKBOVABABRILL-YZNIXAGQSA-N,Avacopan
LT02440,Avanafil,name,True,Avanafil,,,PubChem_name_property,9869929.0,C23H26ClN7O3,483.9,COC1=C(C=C(C=C1)CNC2=NC(=NC=C2C(=O)NCC3=NC=CC=N3)N4CCC[C@H]4CO)Cl,COC1=C(C=C(C=C1)CNC2=NC(=NC=C2C(=O)NCC3=NC=CC=N3)N4CCCC4CO)Cl,WEAJZXNPAWBCOA-INIZCTEOSA-N,Avanafil
LT03628,Avapritinib,name,True,Avapritinib,,,PubChem_name_property,118023034.0,C26H27FN10,498.6,C[C@](C1=CC=C(C=C1)F)(C2=CN=C(N=C2)N3CCN(CC3)C4=NC=NN5C4=CC(=C5)C6=CN(N=C6)C)N,CC(C1=CC=C(C=C1)F)(C2=CN=C(N=C2)N3CCN(CC3)C4=NC=NN5C4=CC(=C5)C6=CN(N=C6)C)N,DWYRIWUZIJHQKQ-SANMLTNESA-N,Avapritinib
LT03629,Avatrombopag maleate,name,True,Avatrombopag maleate,,,PubChem_name_property,9918581.0,C33H38Cl2N6O7S2,765.7,C1CCC(CC1)N2CCN(CC2)C3=C(N=C(S3)NC(=O)C4=CC(=C(N=C4)N5CCC(CC5)C(=O)O)Cl)C6=CC(=CS6)Cl.C(=C\C(=O)O)\C(=O)O,C1CCC(CC1)N2CCN(CC2)C3=C(N=C(S3)NC(=O)C4=CC(=C(N=C4)N5CCC(CC5)C(=O)O)Cl)C6=CC(=CS6)Cl.C(=CC(=O)O)C(=O)O,MISPBGHDNZYFNM-BTJKTKAUSA-N,Avatrombopag Maleate
LT03630,Azilsartan kamedoxomil,name,True,Azilsartan kamedoxomil,,,PubChem_name_property,23699544.0,C30H23KN4O8,606.6,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NOC(=O)[N-]5)C(=O)OCC6=C(OC(=O)O6)C.[K+],CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NOC(=O)[N-]5)C(=O)OCC6=C(OC(=O)O6)C.[K+],IHWFKDWIUSZLCJ-UHFFFAOYSA-M,Azilsartan Kamedoxomil
LT03631,Baloxavir marboxil,name,True,Baloxavir marboxil,,,PubChem_name_property,124081896.0,C27H23F2N3O7S,571.6,COC(=O)OCOC1=C2C(=O)N3CCOC[C@H]3N(N2C=CC1=O)[C@H]4C5=C(CSC6=CC=CC=C46)C(=C(C=C5)F)F,COC(=O)OCOC1=C2C(=O)N3CCOCC3N(N2C=CC1=O)C4C5=C(CSC6=CC=CC=C46)C(=C(C=C5)F)F,RZVPBGBYGMDSBG-GGAORHGYSA-N,Baloxavir Marboxil
LT03632,Baricitinib,name,True,Baricitinib,,,PubChem_name_property,44205240.0,C16H17N7O2S,371.4,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,XUZMWHLSFXCVMG-UHFFFAOYSA-N,Baricitinib
LT01346,Basiliximab,chembl_id,False,CHEMBL1201439,200.0,,,,,,,,,
LT01346,Basiliximab,name,False,Basiliximab,,,,,,,,,,
LT01346,Basiliximab,ChEMBL_synonym,False,CHEMBL1201439,,,,,,,,,,
LT02400,Bedaquiline fumarate,name,True,Bedaquiline fumarate,,,PubChem_name_property,24812732.0,C36H35BrN2O6,671.6,CN(C)CC[C@@](C1=CC=CC2=CC=CC=C21)([C@H](C3=CC=CC=C3)C4=C(N=C5C=CC(=CC5=C4)Br)OC)O.C(=C/C(=O)O)\C(=O)O,CN(C)CCC(C1=CC=CC2=CC=CC=C21)(C(C3=CC=CC=C3)C4=C(N=C5C=CC(=CC5=C4)Br)OC)O.C(=CC(=O)O)C(=O)O,ZLVSPMRFRHMMOY-WWCCMVHESA-N,Bedaquiline Fumarate
LT03612,Belinostat,name,True,Belinostat,,,PubChem_name_property,6918638.0,C15H14N2O4S,318.3,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)C=CC(=O)NO,NCNRHFGMJRPRSK-MDZDMXLPSA-N,Belinostat
LT03633,Belumosudil mesylate,name,True,Belumosudil mesylate,,,PubChem_name_property,146025939.0,C27H28N6O5S,548.6,CC(C)NC(=O)COC1=CC=CC(=C1)C2=NC=C3C(=N2)C=CC=C3NC4=CC5=C(C=C4)NN=C5.CS(=O)(=O)O,CC(C)NC(=O)COC1=CC=CC(=C1)C2=NC=C3C(=N2)C=CC=C3NC4=CC5=C(C=C4)NN=C5.CS(=O)(=O)O,BGNMZPDNJWWQCU-UHFFFAOYSA-N,Belumosudil Mesylate
LT03634,Belzutifan,name,True,Belzutifan,,,PubChem_name_property,117947097.0,C17H12F3NO4S,383.3,CS(=O)(=O)C1=C2[C@@H]([C@@H]([C@@H](C2=C(C=C1)OC3=CC(=CC(=C3)C#N)F)F)F)O,CS(=O)(=O)C1=C2C(C(C(C2=C(C=C1)OC3=CC(=CC(=C3)C#N)F)F)F)O,LOMMPXLFBTZENJ-ZACQAIPSSA-N,Belzutifan
LT03635,Bempedoic acid,name,True,Bempedoic acid,,,PubChem_name_property,10472693.0,C19H36O5,344.5,CC(C)(CCCCCC(CCCCCC(C)(C)C(=O)O)O)C(=O)O,CC(C)(CCCCCC(CCCCCC(C)(C)C(=O)O)O)C(=O)O,HYHMLYSLQUKXKP-UHFFFAOYSA-N,Bempedoic Acid
LT02756,Benznidazole,name,True,Benznidazole,,,PubChem_name_property,31593.0,C12H12N4O3,260.25,C1=CC=C(C=C1)CNC(=O)CN2C=CN=C2[N+](=O)[O-],C1=CC=C(C=C1)CNC(=O)CN2C=CN=C2[N+](=O)[O-],CULUWZNBISUWAS-UHFFFAOYSA-N,Benznidazole
LT00832,Benzphetamine hydrochloride,name,True,Benzphetamine hydrochloride,,,PubChem_name_property,11558159.0,C17H22ClN,275.8,C[C@@H](CC1=CC=CC=C1)N(C)CC2=CC=CC=C2.Cl,CC(CC1=CC=CC=C1)N(C)CC2=CC=CC=C2.Cl,ANFSNXAXVLRZCG-RSAXXLAASA-N,Benzphetamine Hydrochloride
LT01276,Benzylpenicilloyl polylysine,chembl_id,False,CHEMBL1201779,200.0,,,,,,,,,
LT01276,Benzylpenicilloyl polylysine,name,False,Benzylpenicilloyl polylysine,,,,,,,,,,
LT01276,Benzylpenicilloyl polylysine,ChEMBL_synonym,False,CHEMBL1201779,,,,,,,,,,
LT03636,Berotralstat hydrochloride,name,True,Berotralstat hydrochloride,,,PubChem_name_property,139030242.0,C30H28Cl2F4N6O,635.5,C1CC1CN[C@@H](C2=CC(=C(C=C2)F)NC(=O)C3=CC(=NN3C4=CC=CC(=C4)CN)C(F)(F)F)C5=CC=CC(=C5)C#N.Cl.Cl,C1CC1CNC(C2=CC(=C(C=C2)F)NC(=O)C3=CC(=NN3C4=CC=CC(=C4)CN)C(F)(F)F)C5=CC=CC(=C5)C#N.Cl.Cl,XFZLBLTUANGZBD-QDSLRZTOSA-N,Berotralstat Hydrochloride
LT03798,Betrixaban,name,True,Betrixaban,,,PubChem_name_property,10275777.0,C23H22ClN5O3,451.9,CN(C)C(=N)C1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)OC)C(=O)NC3=NC=C(C=C3)Cl,CN(C)C(=N)C1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)OC)C(=O)NC3=NC=C(C=C3)Cl,XHOLNRLADUSQLD-UHFFFAOYSA-N,Betrixaban
LT01390,Bevacizumab,chembl_id,False,CHEMBL1201583,200.0,,,,,,,,,
LT01390,Bevacizumab,name,False,Bevacizumab,,,,,,,,,,
LT01390,Bevacizumab,ChEMBL_synonym,False,CHEMBL1201583,,,,,,,,,,
LT03637,Binimetinib,name,True,Binimetinib,,,PubChem_name_property,10288191.0,C17H15BrF2N4O3,441.2,CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)F)C(=O)NOCCO,CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)F)C(=O)NOCCO,ACWZRVQXLIRSDF-UHFFFAOYSA-N,Binimetinib
LT02349,Bosutinib monohydrate,name,True,Bosutinib monohydrate,,,PubChem_name_property,11990828.0,C26H31Cl2N5O4,548.5,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC.O,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC.O,BXPOSPOKHGNMEP-UHFFFAOYSA-N,Bosutinib Monohydrate
LT01305,Botulinum toxin type a,chembl_id,False,CHEMBL4297862,200.0,,,,,,,,,
LT01305,Botulinum toxin type a,name,False,Botulinum toxin type a,,,,,,,,,,
LT01305,Botulinum toxin type a,ChEMBL_synonym,False,CHEMBL4297862,,,,,,,,,,
LT01356,Botulinum toxin type b,chembl_id,False,CHEMBL1201569,200.0,,,,,,,,,
LT01356,Botulinum toxin type b,name,False,Botulinum toxin type b,,,,,,,,,,
LT01356,Botulinum toxin type b,ChEMBL_synonym,False,CHEMBL1201569,,,,,,,,,,
LT03638,Bremelanotide acetate,name,True,Bremelanotide acetate,,,PubChem_name_property,91971505.0,C52H72N14O12,1085.2,CCCC[C@@H](C(=O)N[C@H]1CC(=O)NCCCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CC2=CN=CN2)CC3=CC=CC=C3)CCCN=C(N)N)CC4=CNC5=CC=CC=C54)C(=O)O)NC(=O)C.CC(=O)O,CCCCC(C(=O)NC1CC(=O)NCCCCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CC2=CN=CN2)CC3=CC=CC=C3)CCCN=C(N)N)CC4=CNC5=CC=CC=C54)C(=O)O)NC(=O)C.CC(=O)O,MAYUSRUHXFWITM-GBRHMYBBSA-N,Bremelanotide Acetate
LT03639,Brexanolone,name,True,Brexanolone,,,PubChem_name_property,92786.0,C21H34O2,318.5,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,CC(=O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C,AURFZBICLPNKBZ-SYBPFIFISA-N,Allopregnanolone
